title,price,original_price,sale_discount,product_url,image_url
Diamond Hoop Earrings 1/2 ct tw Round-cut 14K White Gold,"1,120.00","1,600.00",30.0,https://www.jared.com/diamond-hoop-earrings-12-ct-tw-roundcut-14k-white-gold/p/V-180799304,https://www.jared.com/productimages/processed/V-180799304_0_260.jpg?pristine=true
Diamond Earrings 1 carat tw Round-cut 14K White Gold,"1,599.99","1,999.99",20.0,https://www.jared.com/diamond-earrings-1-carat-tw-roundcut-14k-white-gold/p/V-182174704,https://www.jared.com/productimages/processed/V-182174704_0_260.jpg?pristine=true
Diamond Earrings 1 ct tw Round 18K White Gold,"3,010.00","4,300.00",30.0,https://www.jared.com/diamond-earrings-1-ct-tw-round-18k-white-gold/p/V-182160806,https://www.jared.com/productimages/processed/V-182160806_0_260.jpg?pristine=true
Diamond Stud Earrings 1 ct tw Round 18K White Gold,"3,010.00","4,300.00",30.0,https://www.jared.com/diamond-stud-earrings-1-ct-tw-round-18k-white-gold/p/V-182429908,https://www.jared.com/productimages/processed/V-182429908_0_260.jpg?pristine=true
Diamond Stud Earrings 1 ct tw Round 14K White Gold,"2,079.99","2,599.99",20.0,https://www.jared.com/diamond-stud-earrings-1-ct-tw-round-14k-white-gold/p/V-151258201,https://www.jared.com/productimages/processed/V-151258201_0_260.jpg?pristine=true
Lab-Created Diamond Hoop Earrings 1 ct tw Round 14K White Gold,"1,120.00","1,400.00",20.0,https://www.jared.com/labcreated-diamond-hoop-earrings-1-ct-tw-round-14k-white-gold/p/V-580859508,https://www.jared.com/productimages/processed/V-580859508_0_260.jpg?pristine=true
Diamond Hoop Earrings 1 ct tw Round 10K White Gold,"1,539.99","2,199.99",30.0,https://www.jared.com/diamond-hoop-earrings-1-ct-tw-round-10k-white-gold/p/V-182678007,https://www.jared.com/productimages/processed/V-182678007_0_260.jpg?pristine=true
Royal Asscher Diamond Solitaire Stud Earrings 1 ct tw Asscher-cut 14K White Gold (SI2/I),"3,149.99","4,499.99",30.0,https://www.jared.com/royal-asscher-diamond-solitaire-stud-earrings-1-ct-tw-asschercut-14k-white-gold-si2i/p/V-182748107,https://www.jared.com/productimages/processed/V-182748107_0_260.jpg?pristine=true
Royal Asscher Diamond Solitaire Stud Earrings 1 ct tw Pear-shaped 14K White Gold (SI2/I),"3,149.99","4,499.99",30.0,https://www.jared.com/royal-asscher-diamond-solitaire-stud-earrings-1-ct-tw-pearshaped-14k-white-gold-si2i/p/V-182748208,https://www.jared.com/productimages/processed/V-182748208_0_260.jpg?pristine=true
Le Vian Freshwater Cultured Pearl Earrings 5/8 ct tw Diamonds 14K Honey Gold,"1,329.99","1,900.00",30.0,https://www.jared.com/le-vian-freshwater-cultured-pearl-earrings-58-ct-tw-diamonds-14k-honey-gold/p/V-182749200,https://www.jared.com/productimages/processed/V-182749200_0_260.jpg?pristine=true
Le Vian Diamond Stud Earrings 1-3/8 ct tw Round Platinum,"3,499.99","4,999.99",30.0,https://www.jared.com/le-vian-diamond-stud-earrings-138-ct-tw-round-platinum/p/V-182816607,https://www.jared.com/productimages/processed/V-182816607_0_260.jpg?pristine=true
Le Vian Natural Blue Topaz Earrings 1/20 ct tw Round 14K Vanilla Gold,"1,049.99","1,499.99",30.0,https://www.jared.com/le-vian-natural-blue-topaz-earrings-120-ct-tw-round-14k-vanilla-gold/p/V-182840304,https://www.jared.com/productimages/processed/V-182840304_0_260.jpg?pristine=true
Pnina Tornai Diamond Earrings 1/2 ct tw Pear/Marquise/Round 14K White Gold,909.99,"1,299.99",30.0,https://www.jared.com/pnina-tornai-diamond-earrings-12-ct-tw-pearmarquiseround-14k-white-gold/p/V-190307304,https://www.jared.com/productimages/processed/V-190307304_0_260.jpg?pristine=true
Le Vian Freshwater Cultured Pearl & Natural Morganite Earrings 1/2 ct tw Diamonds 14K Strawberry Gold,"1,399.99","1,999.99",30.0,https://www.jared.com/le-vian-freshwater-cultured-pearl-natural-morganite-earrings-12-ct-tw-diamonds-14k-strawberry-gold/p/V-376741702,https://www.jared.com/productimages/processed/V-376741702_0_260.jpg?pristine=true
