title,price,original_price,sale_discount,product_url,image_url
Lab-Created Diamonds by KAY Round-cut Solitaire Stud Earrings 2-1/2 ct tw 14K White Gold (I/SI2),"3,709.99","5,299.99",30.0,https://www.kay.com/labcreated-diamonds-by-kay-roundcut-solitaire-stud-earrings-212-ct-tw-14k-white-gold-isi2/p/V-961338908,https://www.kay.com/productimages/processed/V-961338908_0_260.jpg?pristine=true
Lab-Created Pink Opal Heart Earrings Sterling Silver,104.99,149.99,30.0,https://www.kay.com/labcreated-pink-opal-heart-earrings-sterling-silver/p/V-375685005,https://www.kay.com/productimages/processed/V-375685005_0_260.jpg?pristine=true
Cultured Pearl & White Lab-Created Sapphire Drop Earrings Sterling Silver,139.99,199.99,30.0,https://www.kay.com/cultured-pearl-white-labcreated-sapphire-drop-earrings-sterling-silver/p/V-350945301,https://www.kay.com/productimages/processed/V-350945301_0_260.jpg?pristine=true
Diamond Inside-Out Hoop Earrings 2 ct tw 10K White Gold 39mm,"2,099.99","2,999.99",30.0,https://www.kay.com/diamond-insideout-hoop-earrings-2-ct-tw-10k-white-gold-39mm/p/V-930857709,https://www.kay.com/productimages/processed/V-930857709_0_260.jpg?pristine=true
Radiant Reflections 1/3 ct tw Diamonds Sterling Silver Earrings (J/I3),314.30,449.00,30.0,https://www.kay.com/radiant-reflections-13-ct-tw-diamonds-sterling-silver-earrings-ji3/p/V-200411902,https://www.kay.com/productimages/processed/V-200411902_0_260.jpg?pristine=true
Pear-Shaped Diamond Stud Earrings 1/10 ct tw Round-Cut 10K White Gold,209.99,299.99,30.0,https://www.kay.com/pearshaped-diamond-stud-earrings-110-ct-tw-roundcut-10k-white-gold/p/V-182670101,https://www.kay.com/productimages/processed/V-182670101_0_260.jpg?pristine=true
Amethyst In-and-Out Hoop Earrings Sterling Silver,90.99,129.99,30.0,https://www.kay.com/amethyst-out-hoop-earrings-sterling-silver/p/V-376673707,https://www.kay.com/productimages/processed/V-376673707_0_260.jpg?pristine=true
Diamond Stud Earrings 1/20 ct tw Round-cut Sterling Silver,90.99,129.99,30.0,https://www.kay.com/diamond-stud-earrings-120-ct-tw-roundcut-sterling-silver/p/V-181732708,https://www.kay.com/productimages/processed/V-181732708_0_260.jpg?pristine=true
Celtic Knot Earrings Diamond Accents Sterling Silver,55.99,79.99,30.0,https://www.kay.com/celtic-knot-earrings-diamond-accents-sterling-silver/p/V-173218001,https://www.kay.com/productimages/processed/V-173218001_0_260.jpg?pristine=true
Butterfly Earrings Lab-Created Sapphires Sterling Silver,69.99,99.99,30.0,https://www.kay.com/butterfly-earrings-labcreated-sapphires-sterling-silver/p/V-134382807,https://www.kay.com/productimages/processed/V-134382807_0_260.jpg?pristine=true
Lab-Created Ruby Earrings Lab-Created Sapphires Sterling Silver,104.99,149.99,30.0,https://www.kay.com/labcreated-ruby-earrings-labcreated-sapphires-sterling-silver/p/V-135010508,https://www.kay.com/productimages/processed/V-135010508_0_260.jpg?pristine=true
Lab-Created Diamonds by KAY Solitaire Stud Earrings 1/2 ct tw 14K White Gold (F/SI2),615.30,879.00,30.0,https://www.kay.com/labcreated-diamonds-by-kay-solitaire-stud-earrings-12-ct-tw-14k-white-gold-fsi2/p/V-122277003,https://www.kay.com/productimages/processed/V-122277003_0_260.jpg?pristine=true
Diamond Sweetheart Stud Earrings 1/20 ct tw 14K Rose Gold (I/I3),90.30,129.00,30.0,https://www.kay.com/diamond-sweetheart-stud-earrings-120-ct-tw-14k-rose-gold-ii3/p/V-200567105,https://www.kay.com/productimages/processed/V-200567105_0_260.jpg?pristine=true
Diamond Solitaire Oval-Shaped Stud Earrings 1/8 ct tw Sterling Silver (J/I3),160.30,229.00,30.0,https://www.kay.com/diamond-solitaire-ovalshaped-stud-earrings-18-ct-tw-sterling-silver-ji3/p/V-190340303,https://www.kay.com/productimages/processed/V-190340303_0_260.jpg?pristine=true
"White Lab-Created Sapphire, Lab-Created Ruby & Cultured Pearl Earrings Set Sterling Silver",125.99,179.99,30.0,https://www.kay.com/white-labcreated-sapphire-labcreated-ruby-cultured-pearl-earrings-set-sterling-silver/p/V-261376002,https://www.kay.com/productimages/processed/V-261376002_0_260.jpg?pristine=true
Lab-Created Emerald 10K Yellow Gold Drop Earrings,139.99,199.99,30.0,https://www.kay.com/labcreated-emerald-10k-yellow-gold-drop-earrings/p/V-134226808,https://www.kay.com/productimages/processed/V-134226808_0_260.jpg?pristine=true
Diamond Inside-Out Hoop Earrings 3 ct tw 10K White Gold 45.14mm,"2,799.99","3,999.99",30.0,https://www.kay.com/diamond-insideout-hoop-earrings-3-ct-tw-10k-white-gold-4514mm/p/V-940664802,https://www.kay.com/productimages/processed/V-940664802_0_260.jpg?pristine=true
White Lab-Created Sapphire Dangle Earrings Sterling Silver,97.99,139.99,30.0,https://www.kay.com/white-labcreated-sapphire-dangle-earrings-sterling-silver/p/V-135616201,https://www.kay.com/productimages/processed/V-135616201_0_260.jpg?pristine=true
Diamond Stud Earrings 3/4 ct tw 10K White Gold,699.99,999.99,30.0,https://www.kay.com/diamond-stud-earrings-34-ct-tw-10k-white-gold/p/V-182577407,https://www.kay.com/productimages/processed/V-182577407_0_260.jpg?pristine=true
Diamond Hoop Earrings 1/2 ct tw 10K White Gold,699.99,999.99,30.0,https://www.kay.com/diamond-hoop-earrings-12-ct-tw-10k-white-gold/p/V-182691701,https://www.kay.com/productimages/processed/V-182691701_0_260.jpg?pristine=true
Round-Cut Black & White Diamond Stud Earrings 1/4 ct tw Sterling Silver,174.99,249.99,30.0,https://www.kay.com/roundcut-black-white-diamond-stud-earrings-14-ct-tw-sterling-silver/p/V-182837207,https://www.kay.com/productimages/processed/V-182837207_0_260.jpg?pristine=true
Square-Cut Blue Lab-Created Sapphire Solitaire Stud Earrings Sterling Silver,55.99,79.99,30.0,https://www.kay.com/squarecut-blue-labcreated-sapphire-solitaire-stud-earrings-sterling-silver/p/V-431968104,https://www.kay.com/productimages/processed/V-431968104_0_260.jpg?pristine=true
Diamond Hoop Earrings 1/4 ct tw 10K Yellow Gold,489.99,699.99,30.0,https://www.kay.com/diamond-hoop-earrings-14-ct-tw-10k-yellow-gold/p/V-182893608,https://www.kay.com/productimages/processed/V-182893608_0_260.jpg?pristine=true
Lab-Created Sapphires Sterling Silver Earrings,55.99,79.99,30.0,https://www.kay.com/labcreated-sapphires-sterling-silver-earrings/p/V-133915304,https://www.kay.com/productimages/processed/V-133915304_0_260.jpg?pristine=true
Diamond Twist Hoop Earrings 1/5 ct tw Round-cut Sterling Silver,244.99,349.99,30.0,https://www.kay.com/diamond-twist-hoop-earrings-15-ct-tw-roundcut-sterling-silver/p/V-182645008,https://www.kay.com/productimages/processed/V-182645008_0_260.jpg?pristine=true
Lab-Created Opal & White Lab-Created Sapphire Dangle Earrings Sterling Silver,69.99,99.99,30.0,https://www.kay.com/labcreated-opal-white-labcreated-sapphire-dangle-earrings-sterling-silver/p/V-376801306,https://www.kay.com/productimages/processed/V-376801306_0_260.jpg?pristine=true
Cultured Pearl Earrings 1/20 ct tw Diamonds Sterling Silver,139.99,199.99,30.0,https://www.kay.com/cultured-pearl-earrings-120-ct-tw-diamonds-sterling-silver/p/V-373787605,https://www.kay.com/productimages/processed/V-373787605_0_260.jpg?pristine=true
