Title,Price,Original Price,Sale Discount,Product URL,Image URL,Stone Type,Metal Type
"Diamond Leaf Stud Earrings 1/5 ct tw Round-cut Sterling Silver


Online Exclusive",349.99,499.99,30.0,https://www.kay.com/diamond-leaf-stud-earrings-15-ct-tw-roundcut-sterling-silver/p/V-513326405,https://www.kay.com/productimages/processed/V-513326405_0_260.jpg?pristine=true,Diamond,Sterling+Silver
"Diamond Marquise Hoop Earrings 1/8 ct tw Round-cut Sterling Silver


Online Exclusive",209.99,299.99,30.0,https://www.kay.com/diamond-marquise-hoop-earrings-18-ct-tw-roundcut-sterling-silver/p/V-513326506,https://www.kay.com/productimages/processed/V-513326506_0_260.jpg?pristine=true,Diamond,Sterling+Silver
"Disney Treasures Pirates of the Caribbean Black & White Diamond Sparrow Earrings 1/6 ct tw Sterling Silver


Online Exclusive",174.99,249.99,30.0,https://www.kay.com/disney-treasures-pirates-of-the-caribbean-black-white-diamond-sparrow-earrings-16-ct-tw-sterling-silver/p/V-513574107,https://www.kay.com/productimages/processed/V-513574107_0_260.jpg?pristine=true,Diamond,Sterling+Silver
"Multi-Diamond Oval-Shaped Stud Earrings 1/10 ct tw Sterling Silver


Online Exclusive",279.99,399.99,30.0,https://www.kay.com/multidiamond-ovalshaped-stud-earrings-110-ct-tw-sterling-silver/p/V-513631008,https://www.kay.com/productimages/processed/V-513631008_0_260.jpg?pristine=true,Diamond,Sterling+Silver
"Baguette & Round-Cut Diamond Teardrop Stud Earrings 1/4 ct tw Sterling Silver


Online Exclusive",419.99,599.99,30.0,https://www.kay.com/baguette-roundcut-diamond-teardrop-stud-earrings-14-ct-tw-sterling-silver/p/V-513645705,https://www.kay.com/productimages/processed/V-513645705_0_260.jpg?pristine=true,Diamond,Sterling+Silver
Multi-Diamond Center Huggie Hoop Earrings 1/20 ct tw 10K Yellow Gold,349.99,499.99,30.0,https://www.kay.com/multidiamond-center-huggie-hoop-earrings-120-ct-tw-10k-yellow-gold/p/V-513809309,https://www.kay.com/productimages/processed/V-513809309_0_260.jpg?pristine=true,Diamond,Gold
"Diamond Heart Necklace & Stud Earrings Set 1/4 ct tw Sterling Silver


New",279.99,399.99,30.0,https://www.kay.com/diamond-heart-necklace-stud-earrings-set-14-ct-tw-sterling-silver/p/V-513911406,https://www.kay.com/productimages/processed/V-513911406_0_260.jpg?pristine=true,Diamond,Sterling+Silver
"Center of Me Diamond Earrings 1/20 ct tw 10K Yellow Gold


Online Exclusive",279.99,399.99,30.0,https://www.kay.com/center-of-me-diamond-earrings-120-ct-tw-10k-yellow-gold/p/V-580877001,https://www.kay.com/productimages/processed/V-580877001_0_260.jpg?pristine=true,Diamond,Gold
"Love + Be Loved Diamond Hoop Earrings 1/4 ct tw 10K White Gold


Online Exclusive","1,049.99","1,499.99",30.0,https://www.kay.com/love-be-loved-diamond-hoop-earrings-14-ct-tw-10k-white-gold/p/V-580887901,https://www.kay.com/productimages/processed/V-580887901_0_260.jpg?pristine=true,Diamond,Gold
"Disney Treasures Toy Story Diamond Sheriff Badge Earrings 1/10 ct tw Sterling Silver & 10K Yellow Gold


Clearance",209.99,349.99,40.0,https://www.kay.com/disney-treasures-toy-story-diamond-sheriff-badge-earrings-110-ct-tw-sterling-silver-10k-yellow-gold/p/V-581053802,https://www.kay.com/productimages/processed/V-581053802_0_260.jpg?pristine=true,Diamond,"Gold, Sterling+Silver"
