title,price,original_price,sale_discount,product_url,image_url,stone_type,metal_type
1 3/4 Carat Round Shape Mystic Topaz Stud Earrings In 14K Rose Gold Over Sterling Silver,33.16,165.84,80.0,https://www.superjeweler.com/1-3-4-carat-round-shape-mystic-topaz-stud-earrings-in-14k-rose-gold-over-sterling-silver-43855.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic43855-1",['Mystic topaz'],['Rose gold']
1 3/4 Carat Round Shape Blue Topaz Stud Earrings In 14K Rose Gold Over Sterling Silver,33.16,165.84,80.0,https://www.superjeweler.com/1-3-4-carat-round-shape-blue-topaz-stud-earrings-in-14k-rose-gold-over-sterling-silver-43854.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic43854-1",['Blue topaz'],['Rose gold']
1 1/3 Carat Round Shape Peridot Stud Earrings In 14K Rose Gold Over Sterling Silver,33.16,165.84,80.0,https://www.superjeweler.com/1-1-3-carat-round-shape-peridot-stud-earrings-in-14k-rose-gold-over-sterling-silver-43853.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic43853-1",['Peridot'],['Rose gold']
1 Carat Round Shape Citrine Stud Earrings In 14K Rose Gold Over Sterling Silver,33.16,165.84,80.0,https://www.superjeweler.com/1-carat-round-shape-citrine-stud-earrings-in-14k-rose-gold-over-sterling-silver-43852.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic43852-1",['Citrine'],['Rose gold']
1 Carat Round Shape Amethyst Stud Earrings In 14K Rose Gold Over Sterling Silver,33.16,165.84,80.0,https://www.superjeweler.com/1-carat-round-shape-amethyst-stud-earrings-in-14k-rose-gold-over-sterling-silver-43851.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic43851-1",['Amethyst'],['Rose gold']
1 Carat Round Shape Green Amethyst Stud Earrings In 14K Yellow Gold Over Sterling Silver,33.16,165.84,80.0,https://www.superjeweler.com/1-carat-round-shape-green-amethyst-stud-earrings-in-14k-yellow-gold-over-sterling-silver-43849.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic43849-1",['Amethyst'],['Yellow gold']
1 1/2 Carat Round Shape Garnet Stud Earrings In 14K Yellow Gold Over Sterling Silver,33.16,165.84,80.0,https://www.superjeweler.com/garnet-earrings-1-1-2-carat-round-shape-garnet-stud-earrings-in-14k-yellow-gold-over-sterling-silver-43848.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic43848-1",['Garnet'],['Yellow gold']
1 3/4 Carat Round Shape Mystic Topaz Stud Earrings In 14K Yellow Gold Over Sterling Silver,33.16,165.84,80.0,https://www.superjeweler.com/1-3-4-carat-round-shape-mystic-topaz-stud-earrings-in-14k-yellow-gold-over-sterling-silver-43844.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic43844-1",['Mystic topaz'],['Yellow gold']
1 3/4 Carat Round Shape Blue Topaz Stud Earrings In 14K Yellow Gold Over Sterling Silver,33.16,165.84,80.0,https://www.superjeweler.com/1-3-4-carat-round-shape-blue-topaz-stud-earrings-in-14k-yellow-gold-over-sterling-silver-43843.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic43843-1",['Blue topaz'],['Yellow gold']
1 1/3 Carat Round Shape Peridot Stud Earrings In 14K Yellow Gold Over Sterling Silver,33.16,165.84,80.0,https://www.superjeweler.com/1-1-3-carat-round-shape-peridot-stud-earrings-in-14k-yellow-gold-over-sterling-silver-43842.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic43842-1",['Peridot'],['Yellow gold']
1 Carat Round Shape Citrine Stud Earrings In 14K Yellow Gold Over Sterling Silver,33.16,165.84,80.0,https://www.superjeweler.com/1-carat-round-shape-citrine-stud-earrings-in-14k-yellow-gold-over-sterling-silver-43841.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic43841-1",['Citrine'],['Yellow gold']
1 Carat Round Shape Amethyst Stud Earrings In 14K Yellow Gold Over Sterling Silver,33.16,165.84,80.0,https://www.superjeweler.com/1-carat-round-shape-amethyst-stud-earrings-in-14k-yellow-gold-over-sterling-silver-43840.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic43840-1",['Amethyst'],['Yellow gold']
1 Carat Round Shape Green Amethyst Stud Earrings In Sterling Silver,33.16,165.84,80.0,https://www.superjeweler.com/1-carat-round-shape-green-amethyst-stud-earrings-in-sterling-silver-43838.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic43838-1",['Amethyst'],['Sterling silver']
1 1/2 Carat Round Shape Garnet Stud Earrings In Sterling Silver,33.16,165.84,80.0,https://www.superjeweler.com/garnet-earrings-1-1-2-carat-round-shape-garnet-stud-earrings-in-sterling-silver-43837.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic43837-1",['Garnet'],['Sterling silver']
1 3/4 Carat Round Shape Mystic Topaz Stud Earrings In Sterling Silver,33.16,165.84,80.0,https://www.superjeweler.com/1-3-4-carat-round-shape-mystic-topaz-stud-earrings-in-sterling-silver-43833.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic43833-1",['Mystic topaz'],['Sterling silver']
1 3/4 Carat Round Shape Blue Topaz Stud Earrings In Sterling Silver,33.16,165.84,80.0,https://www.superjeweler.com/1-3-4-carat-round-shape-blue-topaz-stud-earrings-in-sterling-silver-43832.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic43832-1",['Blue topaz'],['Sterling silver']
1 1/3 Carat Round Shape Peridot Stud Earrings In Sterling Silver,33.16,165.84,80.0,https://www.superjeweler.com/1-1-3-carat-round-shape-peridot-stud-earrings-in-sterling-silver-43831.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic43831-1",['Peridot'],['Sterling silver']
1 Carat Round Shape Citrine Stud Earrings In Sterling Silver,33.16,165.84,80.0,https://www.superjeweler.com/1-carat-round-shape-citrine-stud-earrings-in-sterling-silver-43830.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic43830-1",['Citrine'],['Sterling silver']
1 Carat Round Shape Amethyst Stud Earrings In Sterling Silver,33.16,165.84,80.0,https://www.superjeweler.com/1-carat-round-shape-amethyst-stud-earrings-in-sterling-silver-43829.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic43829-1",['Amethyst'],['Sterling silver']
1/2 Carat Round Shape Green Amethyst Stud Earrings In 14K Yellow Gold Over Sterling Silver,33.16,165.84,80.0,https://www.superjeweler.com/1-2-carat-round-shape-green-amethyst-stud-earrings-in-14k-yellow-gold-over-sterling-silver-43817.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic43817-1",['Amethyst'],['Yellow gold']
1/2 Carat Round Shape Garnet Stud Earrings In 14K Yellow Gold Over Sterling Silver,33.16,165.84,80.0,https://www.superjeweler.com/garnet-earrings-1-2-carat-round-shape-garnet-stud-earrings-in-14k-yellow-gold-over-sterling-silver-43816.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic43816-1",['Garnet'],['Yellow gold']
1/2 Carat Round Shape Mystic Topaz Stud Earrings In 14K Yellow Gold Over Sterling Silver,33.16,165.84,80.0,https://www.superjeweler.com/1-2-carat-round-shape-mystic-topaz-stud-earrings-in-14k-yellow-gold-over-sterling-silver-43813.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic43813-1",['Mystic topaz'],['Yellow gold']
1/2 Carat Round Shape Blue Topaz Stud Earrings In 14K Yellow Gold Over Sterling Silver,33.16,165.84,80.0,https://www.superjeweler.com/1-2-carat-round-shape-blue-topaz-stud-earrings-in-14k-yellow-gold-over-sterling-silver-43812.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic43812-1",['Blue topaz'],['Yellow gold']
1/2 Carat Round Shape Peridot Stud Earrings In 14K Yellow Gold Over Sterling Silver,33.16,165.84,80.0,https://www.superjeweler.com/1-2-carat-round-shape-peridot-stud-earrings-in-14k-yellow-gold-over-sterling-silver-43811.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic43811-1",['Peridot'],['Yellow gold']
1/2 Carat Round Shape Citrine Stud Earrings In 14K Yellow Gold Over Sterling Silver,33.16,165.84,80.0,https://www.superjeweler.com/1-2-carat-round-shape-citrine-stud-earrings-in-14k-yellow-gold-over-sterling-silver-43810.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic43810-1",['Citrine'],['Yellow gold']
1 1/2 Carat Natural Genuine Diamond Stud Earrings In Martini Setting 14 Karat Yellow Gold,1658.57,8292.94,80.0,https://www.superjeweler.com/1-1-2-carat-natural-genuine-diamond-stud-earrings-in-martini-setting-14-karat-yellow-gold-16405.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic16405-1",['Diamond'],['Yellow gold']
"14K White Gold Classic Black Diamond Earring Jackets, Fits 1 1/2-2ct Stud Earrings",331.70,1658.57,80.0,https://www.superjeweler.com/14k-white-gold-classic-black-diamond-earring-jackets-fits-1-1-2-2ct-stud-earrings-12847.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic12847-1",['Black diamond'],['White gold']
1 1/3ct Citrine Stud Earrings in Sterling Silver,49.74,248.77,80.0,https://www.superjeweler.com/1-1-3ct-citrine-stud-earrings-in-sterling-silver-12370.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic12370-1",['Citrine'],['Sterling silver']
20MM Endless Hoop Earrings In Sterling Silver,66.33,331.7,80.0,https://www.superjeweler.com/20mm-endless-hoop-earrings-in-sterling-silver-56232.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic56232-1",['No Stone'],['Sterling silver']
5 Point Diamond and Gemstone Stud Earrings In Sterling Silver,63.01,298.53,78.9,https://www.superjeweler.com/5-point-diamond-and-gemstone-stud-earrings-in-sterling-silver-63566.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic63566-1",['Diamond'],['Sterling silver']
5 Point Sapphire Stud Earrings In Sterling Silver. So Cute!,63.01,298.53,78.9,https://www.superjeweler.com/5-point-sapphire-stud-earrings-in-sterling-silver-49161.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic49161-1",['Sapphire'],['Sterling silver']
5 Point Ruby Stud Earrings In Sterling Silver. So Cute!,63.01,298.53,78.9,https://www.superjeweler.com/5-point-ruby-stud-earrings-in-sterling-silver-49160.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic49160-1",['Ruby'],['Sterling silver']
5 Point Emerald Stud Earrings In Sterling Silver.  So Cute!,63.01,298.53,78.9,https://www.superjeweler.com/5-point-emerald-stud-earrings-in-sterling-silver-49159.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic49159-1",['Emerald'],['Sterling silver']
"14K White Gold Classic Diamond Earring Jackets, Fits 1 1/2-2ct Stud Earrings",547.32,2487.87,78.0,https://www.superjeweler.com/14k-white-gold-classic-diamond-earring-jackets-fits-1-1-2-2ct-stud-earrings-12846.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic12846-1",['Diamond'],['White gold']
"14K White Gold Large Black Diamond Earring Jackets, Fits 3 3/4-4ct Stud Earrings",1210.76,5471.69,77.9,https://www.superjeweler.com/14k-white-gold-large-black-diamond-earring-jackets-fits-3-3-4-4ct-stud-earrings-12103.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic12103-1",['Black diamond'],['White gold']
30MM Classic Hoop Earrings In 14 Karat Yellow Gold Over Sterling Silver,74.62,331.7,77.5,https://www.superjeweler.com/30mm-classic-hoop-earrings-in-14-karat-yellow-gold-over-sterling-silver-55114.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic55114-1",['No Stone'],['Yellow gold']
14K White Gold Chandelier Diamond Earring Jackets,298.53,1326.86,77.5,https://www.superjeweler.com/14k-white-gold-chandelier-diamond-earring-jackets-12850.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic12850-1",['Diamond'],['White gold']
30MM Classic Hoop Earrings In Sterling Silver,74.62,331.7,77.5,https://www.superjeweler.com/30mm-classic-hoop-earrings-in-sterling-silver-56247.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic56247-1",['No Stone'],['Sterling silver']
Italian Green Venetian Glass and Malachite Drop Earrings in Sterling Silver,231.83,"1,011.34",77.1,https://www.ross-simons.com/italian-green-venetian-glass-and-malachite-drop-earrings-in-sterling-silver-JSEO+966844+WIR+SS.html,"https:///media.ross-simons.com/image/fetch/w_400,f_auto,q_auto/https://www.ross-simons.com/on/demandware.static/-/Sites-lbh-master/default/dw56599ea1/images/jewelry-semi-precious-earrings/966844.jpg",['Malachite'],['Sterling silver']
18MM Classic Hoop Earrings In 14 Karat Yellow Gold Over Sterling Silver,49.74,215.6,76.9,https://www.superjeweler.com/18mm-classic-hoop-earrings-in-14-karat-yellow-gold-over-sterling-silver-56244.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic56244-1",['No Stone'],['Yellow gold']
18MM Classic Hoop Earrings In Sterling Silver,49.74,215.6,76.9,https://www.superjeweler.com/18mm-classic-hoop-earrings-in-sterling-silver-56243.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic56243-1",['No Stone'],['Sterling silver']
12x2.25MM Endless Hoop Earrings In 14 Karat Yellow Gold Over Sterling Silver,49.74,215.6,76.9,https://www.superjeweler.com/12x2-25mm-endless-hoop-earrings-in-14-karat-yellow-gold-over-sterling-silver-56237.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic56237-1",['No Stone'],['Yellow gold']
12x2.25MM Endless Hoop Earrings In Sterling Silver,49.74,215.6,76.9,https://www.superjeweler.com/12x2-25mm-endless-hoop-earrings-in-sterling-silver-56236.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic56236-1",['No Stone'],['Sterling silver']
"Infinity Diamond Hoop Earrings, Platinum Overlay, 3/4 Inch. Beautiful Hoop Earring Style!",49.74,215.6,76.9,https://www.superjeweler.com/infinity-diamond-hoop-earrings-platinum-overlay-3-4-inch-22807.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic22807-1",['Diamond'],['Platinum']
Diamond J-Hoop Earrings,49.74,215.6,76.9,https://www.superjeweler.com/diamond-accent-j-hoop-earrings-3-4-inch-17106.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic17106-1",['Diamond'],
"Classic Diamond Hoop Earrings, 1 Inch",49.74,215.6,76.9,https://www.superjeweler.com/classic-diamond-hoop-earrings-1-inch-46582.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic46582-1",['Diamond'],
2 Carat Round Shape Flower Sapphire and Diamond Halo Stud Earrings In 14 Karat Rose Gold,1990.29,8292.94,76.0,https://www.superjeweler.com/2-carat-round-shape-flower-sapphire-and-diamond-halo-stud-earrings-in-14-karat-rose-gold-50620.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic50620-1",['Diamond'],['Rose gold']
2 Carat Round Shape Flower Sapphire and Diamond Halo Stud Earrings In 14 Karat Yellow Gold,1990.29,8292.94,76.0,https://www.superjeweler.com/2-carat-round-shape-flower-sapphire-and-diamond-halo-stud-earrings-in-14-karat-yellow-gold-50619.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic50619-1",['Diamond'],['Yellow gold']
2 Carat Round Shape Flower Sapphire and Diamond Halo Stud Earrings In 14 Karat White Gold,1990.29,8292.94,76.0,https://www.superjeweler.com/2-carat-round-shape-flower-sapphire-and-diamond-halo-stud-earrings-in-14-karat-white-gold-50618.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic50618-1",['Diamond'],['White gold']
2 Carat Round Shape Flower Ruby and Diamond Halo Stud Earrings In 14 Karat Rose Gold,1990.29,8292.94,76.0,https://www.superjeweler.com/2-carat-round-shape-flower-ruby-and-diamond-halo-stud-earrings-in-14-karat-rose-gold-50617.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic50617-1",['Diamond'],['Rose gold']
2 Carat Round Shape Flower Ruby and Diamond Halo Stud Earrings In 14 Karat Yellow Gold,1990.29,8292.94,76.0,https://www.superjeweler.com/2-carat-round-shape-flower-ruby-and-diamond-halo-stud-earrings-in-14-karat-yellow-gold-50616.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic50616-1",['Diamond'],['Yellow gold']
2 Carat Round Shape Flower Ruby and Diamond Halo Stud Earrings In 14 Karat White Gold,1990.29,8292.94,76.0,https://www.superjeweler.com/2-carat-round-shape-flower-ruby-and-diamond-halo-stud-earrings-in-14-karat-white-gold-50615.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic50615-1",['Diamond'],['White gold']
2 Carat Round Shape Flower Emerald and Diamond Halo Stud Earrings In 14 Karat Rose Gold,1990.29,8292.94,76.0,https://www.superjeweler.com/2-carat-round-shape-flower-emerald-and-diamond-halo-stud-earrings-in-14-karat-rose-gold-50614.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic50614-1",['Diamond'],['Rose gold']
2 Carat Round Shape Flower Emerald and Diamond Halo Stud Earrings In 14 Karat Yellow Gold,1990.29,8292.94,76.0,https://www.superjeweler.com/2-carat-round-shape-flower-emerald-and-diamond-halo-stud-earrings-in-14-karat-yellow-gold-50613.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic50613-1",['Diamond'],['Yellow gold']
2 Carat Round Shape Flower Emerald and Diamond Halo Stud Earrings In 14 Karat White Gold,1990.29,8292.94,76.0,https://www.superjeweler.com/2-carat-round-shape-flower-emerald-and-diamond-halo-stud-earrings-in-14-karat-white-gold-50612.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic50612-1",['Diamond'],['White gold']
2 Carat Round Shape Flower Black Diamond Halo Stud Earrings In 14 Karat Rose Gold,1990.29,8292.94,76.0,https://www.superjeweler.com/2-carat-round-shape-flower-black-diamond-halo-stud-earrings-in-14-karat-rose-gold-50275.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic50275-1",['Black diamond'],['Rose gold']
2 Carat Round Shape Flower Black Diamond Halo Stud Earrings In 14 Karat Yellow Gold,1990.29,8292.94,76.0,https://www.superjeweler.com/2-carat-round-shape-flower-black-diamond-halo-stud-earrings-in-14-karat-yellow-gold-50274.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic50274-1",['Black diamond'],['Yellow gold']
2 Carat Round Shape Flower Black Diamond Halo Stud Earrings In 14 Karat White Gold,1990.29,8292.94,76.0,https://www.superjeweler.com/2-carat-round-shape-flower-black-diamond-halo-stud-earrings-in-14-karat-white-gold-50273.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic50273-1",['Black diamond'],['White gold']
1 1/2 Carat Round Shape Flower Blue Diamond Halo Stud Earrings In 14 Karat Rose Gold,1990.29,8292.94,76.0,https://www.superjeweler.com/1-1-2-carat-round-shape-flower-blue-diamond-halo-stud-earrings-in-14-karat-rose-gold-50272.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic50272-1",['Blue diamond'],['Rose gold']
1 1/2 Carat Round Shape Flower Blue Diamond Halo Stud Earrings In 14 Karat Yellow Gold,1990.29,8292.94,76.0,https://www.superjeweler.com/1-1-2-carat-round-shape-flower-blue-diamond-halo-stud-earrings-in-14-karat-yellow-gold-50271.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic50271-1",['Blue diamond'],['Yellow gold']
1 1/2 Carat Round Shape Flower Blue Diamond Halo Stud Earrings In 14 Karat White Gold,1990.29,8292.94,76.0,https://www.superjeweler.com/1-1-2-carat-round-shape-flower-blue-diamond-halo-stud-earrings-in-14-karat-white-gold-50270.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic50270-1",['Blue diamond'],['White gold']
1 Carat Oval Shape Aquamarine Leverback Earrings In 14 Karat White Gold,331.70,1326.86,75.0,https://www.superjeweler.com/aquamarine-earrings-1-carat-oval-shape-aquamarine-leverback-earrings-in-14-karat-white-gold-7100.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic7100-1",['Aquamarine'],['White gold']
1 Carat Oval Shape Peridot Leverback Earrings In 14 Karat Yellow Gold,331.70,1326.86,75.0,https://www.superjeweler.com/1-carat-oval-shape-peridot-leverback-earrings-in-14-karat-yellow-gold-7103.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic7103-1",['Peridot'],['Yellow gold']
TINY 14 Karat Yellow Gold Polish Finished 16mm Classic Hoop Earrings With Hidden Snap Backs,165.84,663.42,75.0,https://www.superjeweler.com/14-karat-yellow-gold-polish-finished-10mm-classic-hoop-earrings-with-hidden-snap-backs-23523.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic23523-1",['No Stone'],['Yellow gold']
"1/4ct Diamond Olive Branch Earrings, 14k White Gold",829.28,3317.17,75.0,https://www.superjeweler.com/diamond-drop-earrings-1-4ct-diamond-olive-branch-earrings-14k-white-gold-7958.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic7958-1",['Diamond'],['White gold']
1 1/5 Carat Oval Shape Blue Topaz Leverback Earrings In 14 Karat Yellow Gold,331.70,1326.86,75.0,https://www.superjeweler.com/1-1-5-carat-oval-shape-blue-topaz-leverback-earrings-in-14-karat-yellow-gold-7107.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic7107-1",['Blue topaz'],['Yellow gold']
1 1/5 Carat Oval Shape Blue Topaz Leverback Earrings In 14 Karat White Gold,331.70,1326.86,75.0,https://www.superjeweler.com/1-1-5-carat-oval-shape-blue-topaz-leverback-earrings-in-14-karat-white-gold-7106.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic7106-1",['Blue topaz'],['White gold']
1 1/5 Carat Oval Shape Citrine Leverback Earrings In 14 Karat Yellow Gold,331.70,1326.86,75.0,https://www.superjeweler.com/1-1-5-carat-oval-shape-citrine-leverback-earrings-in-14-karat-yellow-gold-7105.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic7105-1",['Citrine'],['Yellow gold']
1 1/5 Carat Oval Shape Citrine Leverback Earrings In 14 Karat White Gold,331.70,1326.86,75.0,https://www.superjeweler.com/1-1-5-carat-oval-shape-citrine-leverback-earrings-in-14-karat-white-gold-7104.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic7104-1",['Citrine'],['White gold']
1 Carat Oval Shape Peridot Leverback Earrings In 14 Karat White Gold,331.70,1326.86,75.0,https://www.superjeweler.com/1-carat-oval-shape-peridot-leverback-earrings-in-14-karat-white-gold-7102.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic7102-1",['Peridot'],['White gold']
1 Carat Oval Shape Aquamarine Leverback Earrings In 14 Karat Yellow Gold,331.70,1326.86,75.0,https://www.superjeweler.com/aquamarine-earrings-1-carat-oval-shape-aquamarine-leverback-earrings-in-14-karat-yellow-gold-7101.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic7101-1",['Aquamarine'],['Yellow gold']
1 1/5 Carat Oval Shape Garnet Leverback Earrings In 14 Karat Yellow Gold,331.70,1326.86,75.0,https://www.superjeweler.com/garnet-earrings-1-1-5-carat-oval-shape-garnet-leverback-earrings-in-14-karat-yellow-gold-7097.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic7097-1",['Garnet'],['Yellow gold']
1 1/5 Carat Oval Shape Garnet Leverback Earrings In 14 Karat White Gold,331.70,1326.86,75.0,https://www.superjeweler.com/garnet-earrings-1-1-5-carat-oval-shape-garnet-leverback-earrings-in-14-karat-white-gold-7096.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic7096-1",['Garnet'],['White gold']
"1 1/2 Carat Diamond and Gemstone Halo Stud Earrings In 14 Karat White Gold, Yellow Gold and Rose Gold",1658.57,6634.35,75.0,https://www.superjeweler.com/1-1-2-carat-diamond-and-gemstone-halo-stud-earrings-in-14-karat-white-gold-yellow-gold-and-rose-gold-63570.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic63570-1",['Diamond'],['White gold']
40MM Classic Hoop Earrings In Sterling Silver,82.91,331.7,75.0,https://www.superjeweler.com/40mm-classic-hoop-earrings-in-sterling-silver-56248.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic56248-1",['No Stone'],['Sterling silver']
10MM Endless Hoop Earrings In Sterling Silver,33.16,132.67,75.0,https://www.superjeweler.com/10mm-endless-hoop-earrings-in-sterling-silver-56229.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic56229-1",['No Stone'],['Sterling silver']
30x3MM Classic Hoop Earrings In Sterling Silver,82.91,331.7,75.0,https://www.superjeweler.com/30x3mm-classic-hoop-earrings-in-sterling-silver-20119.html,"https://media.superjeweler.com/f_auto,fl_lossy,q_auto,h_284,w_284/Images/Products/700X700/pic20119-1",['No Stone'],['Sterling silver']
